Hashtag,id,screen_name,Tweet Text,URL
#InfiniteKusama,8.56534E+17,uhmmyeahh,RT @hirshhorn: Reminder: #InfiniteKusama Advance Timed Passes will be released today at noon: https://t.co/9l6nPHavtH https://t.co/KGm560YHâ€_,http://purchasenow.tickets.com/buy/TicketPurchase?orgid=51452&agency=KUSAMA_SNG
#InfiniteKusama,8.56533E+17,hirshhorn,Reminder: #InfiniteKusama Advance Timed Passes will be released today at noon: https://t.co/9l6nPHavtH https://t.co/KGm560YHdy,http://purchasenow.tickets.com/buy/TicketPurchase?orgid=51452&agency=KUSAMA_SNG
#InfiniteKusama,8.56532E+17,adayinthelalz,February 21 | April 22 Obliteration Room at #infinitekusama. Free timed passes drop at noon to @hirshhorn for May 2â€_ https://t.co/TCcgccoWet,https://twitter.com/i/web/status/856531645557596161
#InfiniteKusama,8.56526E+17,hirshhorn,RT @adayinthelalz: Have you visited the Infinite World of Yayoi Kusama at @hirshhorn yet?!? Check it out on the blog! #infinitekusama  httpâ€_,
#InfiniteKusama,8.56515E+17,TheErindaAliaj,Pumpkins spice latt... nah! morning meditation at Hirshhorn #infinitekusama #athirshhorn @â€_ https://t.co/rTLBQmjIz2,https://www.instagram.com/p/BTRX3PMBSEF/
#InfiniteKusama,8.56514E+17,adayinthelalz,Have you visited the Infinite World of Yayoi Kusama at @hirshhorn yet?!? Check it out on the blog! #infinitekusama  https://t.co/u91vGUnhDp,http://www.adayinthelalz.com/2017/04/infinite-world-of-yayoi-kusama.html?m=1
#InfiniteKusama,8.56513E+17,schiffdan12,"I have made peace with the fact that I will never see #infinitekusama @hirshhorn. Infinity Mirrors, more like Infinâ€_ https://t.co/jMCa5yBp8J",https://twitter.com/i/web/status/856512669146284032
#InfiniteKusama,8.565E+17,LizzieFH,Thrilled to see even a section of the mesmerizing art of Yayoi Kusama at the Hirshhorn Museum. #infinitekusamaâ€_ https://t.co/DLSFf2Wb40,https://twitter.com/i/web/status/856500425733885953
#InfiniteKusama,8.56333E+17,maresgv,".Find your spot...#infinitymirrors #infinitekusama #kusamayayoiâ€_ https://t.co/j1JHsYKIiD",https://www.instagram.com/p/BTQFLqQBAnWb0qgPLoKmVdmmUxVq-w7HtfJenQ0/
#InfiniteKusama,8.56331E+17,KassondraCloos,"We thought it would be a long shot to get tickets to the @hirshhorn #infinitekusama gallery this morning, and it wâ€_â€_ https://t.co/lLyOwjvoGl",https://twitter.com/i/web/status/856331295248588800
#InfiniteKusama,8.56305E+17,Merrycello,Obliteration Room  #InfiniteKusama #Hirshhorn https://t.co/lmmREppCjW,
#InfiniteKusama,8.56305E+17,Merrycello,Obliteration Room  #InfiniteKusama #Hirshhorn https://t.co/pZL1pxzNBj,
#InfiniteKusama,8.56305E+17,Merrycello,Obliteration Room  #InfiniteKusama #Hirshhorn https://t.co/dEAbJJhsry,
#InfiniteKusama,8.56305E+17,Merrycello,Obliteration Room  #InfiniteKusama #Hirshhorn https://t.co/OA7mOzNDfH,
#InfiniteKusama,8.56305E+17,Merrycello,Obliteration Room  #InfiniteKusama #Hirshhorn https://t.co/ZxjuK8poLq,
#InfiniteKusama,8.56305E+17,Merrycello,Obliteration Room  #InfiniteKusama #Hirshhorn https://t.co/a4rVRBsaNd,
