Hashtag,id,screen_name,Tweet Text,URL
#InfiniteKusama,856949005368139776,hirshhorn,RT @kellyskeen: Aftermath of Obliteration of Eternity #infinitekusama @hirshhorn https://t.co/AOPORjdMIT,
#InfiniteKusama,856947703036735488,hirshhorn,🔴🎹🔵⚪️🎶 #InfiniteKusama https://t.co/ozQAZT1gw4,https://twitter.com/iainlovetheatre/status/855088832714113024
#InfiniteKusama,856947245647843329,hirshhorn,Thanks for visiting #InfiniteKusama! ✨ https://t.co/VPosLhPKB5,https://twitter.com/iainlovetheatre/status/855075281572442112
#InfiniteKusama,856931937490845696,AROMATIC_F,"RT @artsy: Immerse yourself in one of Yayoi Kusama’s most iconic Infinity Mirror Rooms, now on view at the @Hirshhorn. #InfiniteKusama http…",
#InfiniteKusama,856924081794539521,funsizeflier,RT @eatlivetraveldr: There's a few weeks left to see #infinitekusama at the @hirshhorn in #WashingtonDC --&gt; https://t.co/noitaAZwAO #travel…,http://bit.ly/2l0Zbp4
#InfiniteKusama,856912120079888388,corinne_fal,"If you don't Instagram #InfiniteKusama, did you really go to #InfiniteKusama? https://t.co/E9T3k167yT https://t.co/crqjgAOTS3",http://ift.tt/2q1w88B
#InfiniteKusama,856909465244778496,JaviMFernandez,#yayoikusama #hirshhornmuseum #infinitekusama #Art #WashingtonDC @ Hirshhorn Museum and… https://t.co/GXNQOxwhSZ,https://www.instagram.com/p/BTULK_ChQlE/
#InfiniteKusama,856906195289858048,JaviMFernandez,#infinitekusama #hirshhornmuseum #yayoikusama #Amazing #LovingIt #Art @ Hirshhorn Museum and… https://t.co/5VmOaXawCm,https://www.instagram.com/p/BTUJrxJBerW/
#InfiniteKusama,856893103772401665,IM_extrAVAgant,"RT @hirshhorn: Thank you for visiting #InfiniteKusama, @NatGeoTravel! 🌎🎨 Explore the exhibition via Facebook Live: https://t.co/4gZ0KQ1iZw…",http://bit.ly/NGTKusama
#InfiniteKusama,856892828680687616,hirshhorn,"#InfiniteKusama same-day walk-up passes have all been claimed for today, April 25. https://t.co/QVQ1ebgv1n",https://hirshhorn.si.edu/kusama/visitor-info/
#InfiniteKusama,856889173126643713,hirshhorn,"Thank you for visiting #InfiniteKusama, @NatGeoTravel! 🌎🎨 Explore the exhibition via Facebook Live:… https://t.co/21wK75a1fp",https://twitter.com/i/web/status/856889173126643713
#InfiniteKusama,856888484421931010,corinne_fal,#InfiniteKusama #InfiniteCorinne https://t.co/HDIzJsTlJM https://t.co/tNKWFbxJar,http://ift.tt/2oIA79h
#InfiniteKusama,856876105181024257,JaviMFernandez,Super exited I finally get to see #infinitekusama #washingtondc #hirshhornmuseum @ Hirshhorn… https://t.co/dwWfE605kv,https://www.instagram.com/p/BTT8AEfBceL/
#InfiniteKusama,856868275275386882,abuyusup7f1tsop,RT @NAMICommunicate: The conversation around Yayoi Kusama’s artwork promotes a special kind of #mentalillness awareness #InfiniteKusama htt…,
#InfiniteKusama,856866423918010369,Laurenxomarie91,"RT @artsy: Immerse yourself in one of Yayoi Kusama’s most iconic Infinity Mirror Rooms, now on view at the @Hirshhorn. #InfiniteKusama http…",
#InfiniteKusama,856864209304465408,kellyskeen,Aftermath of Obliteration of Eternity #infinitekusama @hirshhorn https://t.co/AOPORjdMIT,
#InfiniteKusama,856860124119486465,reinaventurini,"RT @artsy: Immerse yourself in one of Yayoi Kusama’s most iconic Infinity Mirror Rooms, now on view at the @Hirshhorn. #InfiniteKusama http…",
#InfiniteKusama,856848234937036800,jeffers_robbie,"RT @hirshhorn: Experience Yayoi Kusama's limitless ""Infinity Mirrors"" exhibit via @CBSThisMorning https://t.co/PKvqmfQ1sG #InfiniteKusama",http://www.cbsnews.com/videos/experience-yayoi-kusamas-limitless-infinity-mirrors-exhibit
#InfiniteKusama,856847054081064960,kosmo_uk,"RT @artsy: Immerse yourself in one of Yayoi Kusama’s most iconic Infinity Mirror Rooms, now on view at the @Hirshhorn. #InfiniteKusama http…",
#InfiniteKusama,856839970732027904,ryanandsarahrtw,One last DC #tourist outing... Infinity Mirrors! 30th in line :) @hirshhorn #InfiniteKusama #Museums #Travel https://t.co/eWYP52hd3E,
#InfiniteKusama,856832792222498816,BluSachiko,RT @tkradio: #infinitekusama @smithsonian @hirshhorn another view... #majestic https://t.co/BbfyWyMfwI,
#InfiniteKusama,856827084236349440,KayzMarco,RT @rosaliemo: Planning a trip to see #infinitekusama #infinitymirrors? @meganmarconyak shares how to get in w/o advance tix! https://t.co/…,
#InfiniteKusama,856797975007416320,tornikqonzaziz1,"RT @mariartastic: Third times a charm, finally made it!! #infinitekusama #infinitefriens #infiniteexceptfinite https://t.co/up4hNKHsch",
#InfiniteKusama,856793200744431616,CanonJulie,"RT @artsy: Immerse yourself in one of Yayoi Kusama’s most iconic Infinity Mirror Rooms, now on view at the @Hirshhorn. #InfiniteKusama http…",
#InfiniteKusama,856713550609477633,zigzagzara,Finally made it 😊 #InfiniteKusama @hirshhorn https://t.co/KI7kK7kUrB,
#InfiniteKusama,856701255976091648,CarynTayeh,I had my finger on the button today right at 12pm for #infinitekusama tix and still failed. MERCURY RETROGRADE.,
#InfiniteKusama,856685715903713281,Babedeedo,Ladurée and Kusama in D.C. at the same time!! I'm in heaven. #hirschhorn #infinitekusama #maisonladuree,
#InfiniteKusama,856679478965280770,beffiedesigner,Infinite glow 🌟 #selfie #hirshhorn #illuminate #kusama #infinitekusama #glow #lights #mirrors… https://t.co/1mgfOaSv18,https://www.instagram.com/p/BTSilUHFBl2/
#InfiniteKusama,856663664815951872,Gothama1,Trippy times at the Infinity Mirrors exhibit at the @hirshhorn   #infinitekusama https://t.co/0XqA4z0Oo9,
#InfiniteKusama,856661476886679552,HRHPrinceFrank,RT @hirshhorn: Happy Friday from these polka dot Princesses! 🔴⚪️🔵 Thanks for visiting #InfiniteKusama and sharing these delightful photos!…,
#InfiniteKusama,856657658610405376,HeidiLaurie,Loved this polka dot frenzy @hirshhorn #infinitekusama https://t.co/6wPtNLUmQd,
